year,rank,name,appid,month,avg_players,peak_players,status
2018,47,Fox Hime Zero,844930,2018-05,85.22,340.0,ok
2018,47,Fox Hime Zero,844930,2018-06,19.42,74.0,ok
2018,47,Fox Hime Zero,844930,2018-07,14.73,37.0,ok
2018,47,Fox Hime Zero,844930,2018-08,15.02,67.0,ok
2018,47,Fox Hime Zero,844930,2018-09,13.79,57.0,ok
2018,47,Fox Hime Zero,844930,2018-10,6.46,24.0,ok
2018,47,Fox Hime Zero,844930,2018-11,10.62,72.0,ok
2018,47,Fox Hime Zero,844930,2018-12,9.06,41.0,ok
2018,48,SYNTHETIK: Legion Rising,528230,2018-02,0.12,3.0,ok
2018,48,SYNTHETIK: Legion Rising,528230,2018-03,115.47,469.0,ok
2018,48,SYNTHETIK: Legion Rising,528230,2018-04,95.96,244.0,ok
2018,48,SYNTHETIK: Legion Rising,528230,2018-05,55.22,155.0,ok
2018,48,SYNTHETIK: Legion Rising,528230,2018-06,40.95,201.0,ok
2018,48,SYNTHETIK: Legion Rising,528230,2018-07,54.72,184.0,ok
2018,48,SYNTHETIK: Legion Rising,528230,2018-08,26.72,78.0,ok
2018,48,SYNTHETIK: Legion Rising,528230,2018-09,29.56,79.0,ok
2018,48,SYNTHETIK: Legion Rising,528230,2018-10,79.76,242.0,ok
2018,48,SYNTHETIK: Legion Rising,528230,2018-11,44.87,151.0,ok
2018,48,SYNTHETIK: Legion Rising,528230,2018-12,46.93,105.0,ok
2018,49,Kingdom Two Crowns,701160,2018-12,1522.09,3204.0,ok
2018,50,Door Kickers: Action Squad,686200,2018-01,7.97,30.0,ok
2018,50,Door Kickers: Action Squad,686200,2018-02,7.51,32.0,ok
2018,50,Door Kickers: Action Squad,686200,2018-03,5.64,21.0,ok
2018,50,Door Kickers: Action Squad,686200,2018-04,12.09,48.0,ok
2018,50,Door Kickers: Action Squad,686200,2018-05,6.94,34.0,ok
2018,50,Door Kickers: Action Squad,686200,2018-06,6.96,31.0,ok
2018,50,Door Kickers: Action Squad,686200,2018-07,10.01,45.0,ok
2018,50,Door Kickers: Action Squad,686200,2018-08,8.0,21.0,ok
2018,50,Door Kickers: Action Squad,686200,2018-09,50.21,165.0,ok
2018,50,Door Kickers: Action Squad,686200,2018-10,30.09,77.0,ok
2018,50,Door Kickers: Action Squad,686200,2018-11,26.74,84.0,ok
2018,50,Door Kickers: Action Squad,686200,2018-12,27.86,85.0,ok
2018,51,Chinese Parents,736190,2018-02,0.0,0.0,ok
2018,51,Chinese Parents,736190,2018-03,0.66,8.0,ok
2018,51,Chinese Parents,736190,2018-10,9363.03,32527.0,ok
2018,51,Chinese Parents,736190,2018-11,1674.7,5571.0,ok
2018,51,Chinese Parents,736190,2018-12,998.73,2742.0,ok
